gene;sample;mutated;label;year
IncFII;129;0;inc-group;2016
IncHI1A;129;0;inc-group;2016
IncHI1B;129;0;inc-group;2016
IncHI2;129;0;inc-group;2016
IncL/M;129;0;inc-group;2016
IncN;129;0;inc-group;2016
IncN2;129;0;inc-group;2016
IncN3;129;0;inc-group;2016
IncP;129;0;inc-group;2016
IncQ1;129;0;inc-group;2016
IncU;129;0;inc-group;2016
IncX3;129;0;inc-group;2016
IncY;129;0;inc-group;2016
Acinetobacter;129;0;organism;2016
Aeromonas;129;0;organism;2016
Citrobacter;129;0;organism;2016
Enterobacter;129;0;organism;2016
Escherichia;129;0;organism;2016
Klebsiella;129;4;organism;2016
Leclercia;129;0;organism;2016
Morganella;129;0;organism;2016
Pantoea;129;0;organism;2016
Proteus;129;0;organism;2016
Pseudomonas;129;0;organism;2016
Raoultella;129;0;organism;2016
Salmonella;129;0;organism;2016
Serratia;129;0;organism;2016
CMY;131;0;β-lactamases;2016
CTX-M;131;0;β-lactamases;2016
DHA;131;0;β-lactamases;2016
FOX;131;0;β-lactamases;2016
GES;131;0;β-lactamases;2016
IMP;131;0;β-lactamases;2016
LAP;131;0;β-lactamases;2016
OXA;131;0;β-lactamases;2016
PSE;131;0;β-lactamases;2016
SHV;131;1;β-lactamases;2016
TEM;131;0;β-lactamases;2016
VEB;131;0;β-lactamases;2016
umuC/D;131;2;features;2016
Plasmid-segregation;131;0;features;2016
Toxin-antitoxin;131;0;features;2016
psiA/B;131;0;features;2016
Transposon;131;0;features;2016
Mercuric Res.;131;0;features;2016
Copper Res.;131;0;features;2016
Arsenic Res.;131;0;features;2016
IncA/C;131;0;inc-group;2016
IncA/C2;131;0;inc-group;2016
IncFIA;131;0;inc-group;2016
IncFIB;131;0;inc-group;2016
IncFIC;131;0;inc-group;2016
IncFII;131;0;inc-group;2016
IncHI1A;131;0;inc-group;2016
IncHI1B;131;0;inc-group;2016
IncHI2;131;0;inc-group;2016
IncL/M;131;0;inc-group;2016
IncN;131;0;inc-group;2016
IncN2;131;0;inc-group;2016
IncN3;131;0;inc-group;2016
IncP;131;0;inc-group;2016
IncQ1;131;0;inc-group;2016
IncU;131;0;inc-group;2016
IncX3;131;3;inc-group;2016
IncY;131;0;inc-group;2016
Acinetobacter;131;0;organism;2016
Aeromonas;131;0;organism;2016
Citrobacter;131;0;organism;2016
Enterobacter;131;0;organism;2016
Escherichia;131;0;organism;2016
Klebsiella;131;4;organism;2016
Leclercia;131;0;organism;2016
Morganella;131;0;organism;2016
Pantoea;131;0;organism;2016
Proteus;131;0;organism;2016
Pseudomonas;131;0;organism;2016
Raoultella;131;0;organism;2016
Salmonella;131;0;organism;2016
Serratia;131;0;organism;2016
CMY;144;0;β-lactamases;2016
CTX-M;144;0;β-lactamases;2016
DHA;144;0;β-lactamases;2016
FOX;144;0;β-lactamases;2016
GES;144;0;β-lactamases;2016
IMP;144;0;β-lactamases;2016
LAP;144;0;β-lactamases;2016
OXA;144;0;β-lactamases;2016
PSE;144;0;β-lactamases;2016
SHV;144;0;β-lactamases;2016
TEM;144;0;β-lactamases;2016
VEB;144;0;β-lactamases;2016
umuC/D;144;0;features;2016
Plasmid-segregation;144;0;features;2016
Toxin-antitoxin;144;0;features;2016
psiA/B;144;0;features;2016
Transposon;144;0;features;2016
Mercuric Res.;144;0;features;2016
Copper Res.;144;0;features;2016
Arsenic Res.;144;0;features;2016
IncA/C;144;0;inc-group;2016
IncA/C2;144;0;inc-group;2016
IncFIA;144;0;inc-group;2016
IncFIB;144;0;inc-group;2016
IncFIC;144;0;inc-group;2016
IncFII;144;0;inc-group;2016
IncHI1A;144;0;inc-group;2016
IncHI1B;144;0;inc-group;2016
IncHI2;144;0;inc-group;2016
IncL/M;144;0;inc-group;2016
IncN;144;0;inc-group;2016
IncN2;144;0;inc-group;2016
IncN3;144;0;inc-group;2016
IncP;144;3;inc-group;2016
IncQ1;144;0;inc-group;2016
IncU;144;0;inc-group;2016
IncX3;144;0;inc-group;2016
IncY;144;0;inc-group;2016
Acinetobacter;144;0;organism;2016
Aeromonas;144;0;organism;2016
Citrobacter;144;0;organism;2016
Enterobacter;144;0;organism;2016
Escherichia;144;0;organism;2016
Klebsiella;144;0;organism;2016
Leclercia;144;0;organism;2016
Morganella;144;0;organism;2016
Pantoea;144;0;organism;2016
Proteus;144;0;organism;2016
Pseudomonas;144;4;organism;2016
Raoultella;144;0;organism;2016
Salmonella;144;0;organism;2016
Serratia;144;0;organism;2016
CMY;51;1;β-lactamases;2016
CTX-M;51;1;β-lactamases;2016
DHA;51;0;β-lactamases;2016
FOX;51;0;β-lactamases;2016
GES;51;0;β-lactamases;2016
IMP;51;0;β-lactamases;2016
LAP;51;0;β-lactamases;2016
OXA;51;0;β-lactamases;2016
PSE;51;0;β-lactamases;2016
SHV;51;0;β-lactamases;2016
TEM;51;1;β-lactamases;2016
VEB;51;0;β-lactamases;2016
umuC/D;51;2;features;2016
Plasmid-segregation;51;2;features;2016
Toxin-antitoxin;51;2;features;2016
psiA/B;51;2;features;2016
Transposon;51;2;features;2016
Mercuric Res.;51;0;features;2016
Copper Res.;51;0;features;2016
Arsenic Res.;51;0;features;2016
IncA/C;51;0;inc-group;2016
IncA/C2;51;0;inc-group;2016
IncFIA;51;0;inc-group;2016
IncFIB;51;0;inc-group;2016
IncFIC;51;3;inc-group;2016
IncFII;51;0;inc-group;2016
IncHI1A;51;0;inc-group;2016
IncHI1B;51;0;inc-group;2016
IncHI2;51;0;inc-group;2016
IncL/M;51;0;inc-group;2016
IncN;51;3;inc-group;2016
IncN2;51;0;inc-group;2016
IncN3;51;0;inc-group;2016
IncP;51;0;inc-group;2016
IncQ1;51;0;inc-group;2016
IncU;51;0;inc-group;2016
IncX3;51;0;inc-group;2016
IncY;51;0;inc-group;2016
Acinetobacter;51;0;organism;2016
Aeromonas;51;0;organism;2016
Citrobacter;51;0;organism;2016
Enterobacter;51;0;organism;2016
Escherichia;51;4;organism;2016
Klebsiella;51;0;organism;2016
Leclercia;51;0;organism;2016
Morganella;51;0;organism;2016
Pantoea;51;0;organism;2016
Proteus;51;0;organism;2016
Pseudomonas;51;0;organism;2016
Raoultella;51;0;organism;2016
Salmonella;51;0;organism;2016
Serratia;51;0;organism;2016
CMY;116;0;β-lactamases;2010
CTX-M;116;0;β-lactamases;2010
DHA;116;0;β-lactamases;2010
FOX;116;0;β-lactamases;2010
GES;116;0;β-lactamases;2010
IMP;116;0;β-lactamases;2010
LAP;116;0;β-lactamases;2010
OXA;116;0;β-lactamases;2010
PSE;116;0;β-lactamases;2010
SHV;116;0;β-lactamases;2010
TEM;116;0;β-lactamases;2010
VEB;116;0;β-lactamases;2010
umuC/D;116;0;features;2010
Plasmid-segregation;116;0;features;2010
Toxin-antitoxin;116;0;features;2010
psiA/B;116;0;features;2010
Transposon;116;2;features;2010
Mercuric Res.;116;0;features;2010
Copper Res.;116;0;features;2010
Arsenic Res.;116;0;features;2010
IncA/C;116;0;inc-group;2010
IncA/C2;116;0;inc-group;2010
IncFIA;116;0;inc-group;2010
IncFIB;116;0;inc-group;2010
IncFIC;116;0;inc-group;2010
IncFII;116;0;inc-group;2010
IncHI1A;116;0;inc-group;2010
IncHI1B;116;0;inc-group;2010
IncHI2;116;0;inc-group;2010
IncL/M;116;0;inc-group;2010
IncN;116;0;inc-group;2010
IncN2;116;0;inc-group;2010
IncN3;116;0;inc-group;2010
IncP;116;0;inc-group;2010
IncQ1;116;0;inc-group;2010
IncU;116;0;inc-group;2010
IncX3;116;0;inc-group;2010
IncY;116;0;inc-group;2010
Acinetobacter;116;0;organism;2010
Aeromonas;116;0;organism;2010
Citrobacter;116;0;organism;2010
Enterobacter;116;4;organism;2010
Escherichia;116;4;organism;2010
Klebsiella;116;4;organism;2010
Leclercia;116;0;organism;2010
Morganella;116;0;organism;2010
Pantoea;116;0;organism;2010
Proteus;116;0;organism;2010
Pseudomonas;116;0;organism;2010
Raoultella;116;0;organism;2010
Salmonella;116;0;organism;2010
Serratia;116;0;organism;2010
CMY;146;0;β-lactamases;2016
CTX-M;146;0;β-lactamases;2016
DHA;146;0;β-lactamases;2016
FOX;146;0;β-lactamases;2016
GES;146;0;β-lactamases;2016
IMP;146;0;β-lactamases;2016
LAP;146;0;β-lactamases;2016
OXA;146;0;β-lactamases;2016
PSE;146;0;β-lactamases;2016
SHV;146;0;β-lactamases;2016
TEM;146;0;β-lactamases;2016
VEB;146;0;β-lactamases;2016
umuC/D;146;0;features;2016
Plasmid-segregation;146;0;features;2016
Toxin-antitoxin;146;0;features;2016
psiA/B;146;0;features;2016
Transposon;146;2;features;2016
Mercuric Res.;146;0;features;2016
Copper Res.;146;0;features;2016
Arsenic Res.;146;0;features;2016
IncA/C;146;0;inc-group;2016
IncA/C2;146;0;inc-group;2016
IncFIA;146;0;inc-group;2016
IncFIB;146;0;inc-group;2016
IncFIC;146;0;inc-group;2016
IncFII;146;0;inc-group;2016
IncHI1A;146;0;inc-group;2016
IncHI1B;146;0;inc-group;2016
IncHI2;146;0;inc-group;2016
IncL/M;146;0;inc-group;2016
IncN;146;0;inc-group;2016
IncN2;146;0;inc-group;2016
IncN3;146;0;inc-group;2016
IncP;146;0;inc-group;2016
IncQ1;146;0;inc-group;2016
IncU;146;0;inc-group;2016
IncX3;146;0;inc-group;2016
IncY;146;0;inc-group;2016
Acinetobacter;146;0;organism;2016
Aeromonas;146;0;organism;2016
Citrobacter;146;0;organism;2016
Enterobacter;146;0;organism;2016
Escherichia;146;0;organism;2016
Klebsiella;146;4;organism;2016
Leclercia;146;0;organism;2016
Morganella;146;0;organism;2016
Pantoea;146;0;organism;2016
Proteus;146;0;organism;2016
Pseudomonas;146;0;organism;2016
Raoultella;146;0;organism;2016
Salmonella;146;0;organism;2016
Serratia;146;0;organism;2016
CMY;34;0;β-lactamases;2010
CTX-M;34;0;β-lactamases;2010
DHA;34;0;β-lactamases;2010
FOX;34;0;β-lactamases;2010
GES;34;0;β-lactamases;2010
IMP;34;0;β-lactamases;2010
LAP;34;0;β-lactamases;2010
OXA;34;0;β-lactamases;2010
PSE;34;0;β-lactamases;2010
SHV;34;0;β-lactamases;2010
TEM;34;0;β-lactamases;2010
VEB;34;0;β-lactamases;2010
umuC/D;34;2;features;2010
Plasmid-segregation;34;2;features;2010
Toxin-antitoxin;34;2;features;2010
psiA/B;34;2;features;2010
Transposon;34;2;features;2010
Mercuric Res.;34;0;features;2010
Copper Res.;34;0;features;2010
Arsenic Res.;34;0;features;2010
IncA/C;34;0;inc-group;2010
IncA/C2;34;0;inc-group;2010
IncFIA;34;0;inc-group;2010
IncFIB;34;0;inc-group;2010
IncFIC;34;0;inc-group;2010
IncFII;34;0;inc-group;2010
IncHI1A;34;0;inc-group;2010
IncHI1B;34;0;inc-group;2010
IncHI2;34;0;inc-group;2010
IncL/M;34;0;inc-group;2010
IncN;34;0;inc-group;2010
IncN2;34;0;inc-group;2010
IncN3;34;0;inc-group;2010
IncP;34;0;inc-group;2010
IncQ1;34;0;inc-group;2010
IncU;34;0;inc-group;2010
IncX3;34;0;inc-group;2010
IncY;34;0;inc-group;2010
Acinetobacter;34;0;organism;2010
Aeromonas;34;0;organism;2010
Citrobacter;34;0;organism;2010
Enterobacter;34;0;organism;2010
Escherichia;34;0;organism;2010
Klebsiella;34;4;organism;2010
Leclercia;34;0;organism;2010
Morganella;34;0;organism;2010
Pantoea;34;0;organism;2010
Proteus;34;0;organism;2010
Pseudomonas;34;0;organism;2010
Raoultella;34;0;organism;2010
Salmonella;34;0;organism;2010
Serratia;34;0;organism;2010
CMY;67;0;β-lactamases;2016
CTX-M;67;0;β-lactamases;2016
DHA;67;0;β-lactamases;2016
FOX;67;0;β-lactamases;2016
GES;67;0;β-lactamases;2016
IMP;67;0;β-lactamases;2016
LAP;67;0;β-lactamases;2016
OXA;67;0;β-lactamases;2016
PSE;67;0;β-lactamases;2016
SHV;67;0;β-lactamases;2016
TEM;67;1;β-lactamases;2016
VEB;67;0;β-lactamases;2016
umuC/D;67;2;features;2016
Plasmid-segregation;67;2;features;2016
Toxin-antitoxin;67;0;features;2016
psiA/B;67;2;features;2016
Transposon;67;2;features;2016
Mercuric Res.;67;0;features;2016
Copper Res.;67;0;features;2016
Arsenic Res.;67;0;features;2016
IncA/C;67;0;inc-group;2016
