gene;sample;mutated;label
blaPSE;31;0;beta-lactamase
blaSHV;31;0;beta-lactamase
blaTEM;31;0;beta-lactamase
blaVEB;31;0;beta-lactamase
parA/B/M;31;0;plasmid-stability
stbA/B/C;31;0;plasmid-stability
vagC/D;31;0;plasmid-stability
psiA/B;31;2;plasmid-stability
IncA/C;31;0;inc-group
IncA/C2;31;0;inc-group
IncFIA;31;0;inc-group
IncFIB;31;3;inc-group
IncFIC;31;0;inc-group
IncFII;31;0;inc-group
IncHI1A;31;0;inc-group
IncHI1B;31;0;inc-group
IncHI2;31;0;inc-group
IncI1;31;0;inc-group
IncI2;31;0;inc-group
IncL/M;31;0;inc-group
IncN;31;0;inc-group
IncN2;31;0;inc-group
IncN3;31;0;inc-group
IncP;31;0;inc-group
IncQ1;31;0;inc-group
IncQ2;31;0;inc-group
IncR;31;0;inc-group
IncU;31;0;inc-group
IncX3;31;0;inc-group
IncY;31;0;inc-group
Acinetobacter;31;0;organism
Aeromonas;31;0;organism
Citrobacter;31;0;organism
Enterobacter;31;0;organism
Escherichia;31;0;organism
Klebsiella;31;4;organism
Leclercia;31;0;organism
Morganella;31;0;organism
Pantoea;31;0;organism
Proteus;31;0;organism
Pseudomonas;31;0;organism
Raoultella;31;0;organism
Salmonella;31;0;organism
Serratia;31;0;organism
blaCMY;49;0;beta-lactamase
blaCTX-M;49;0;beta-lactamase
blaDHA;49;0;beta-lactamase
blaFOX;49;0;beta-lactamase
blaGES;49;0;beta-lactamase
blaIMP;49;0;beta-lactamase
blaLAP;49;0;beta-lactamase
blaOXA;49;1;beta-lactamase
blaPSE;49;0;beta-lactamase
blaSHV;49;0;beta-lactamase
blaTEM;49;1;beta-lactamase
blaVEB;49;0;beta-lactamase
parA/B/M;49;0;plasmid-stability
stbA/B/C;49;0;plasmid-stability
vagC/D;49;0;plasmid-stability
psiA/B;49;2;plasmid-stability
IncA/C;49;0;inc-group
IncA/C2;49;0;inc-group
IncFIA;49;3;inc-group
IncFIB;49;0;inc-group
IncFIC;49;0;inc-group
IncFII;49;0;inc-group
IncHI1A;49;0;inc-group
IncHI1B;49;0;inc-group
IncHI2;49;0;inc-group
IncI1;49;0;inc-group
IncI2;49;0;inc-group
IncL/M;49;0;inc-group
IncN;49;0;inc-group
IncN2;49;0;inc-group
IncN3;49;0;inc-group
IncP;49;0;inc-group
IncQ1;49;0;inc-group
IncQ2;49;0;inc-group
IncR;49;0;inc-group
IncU;49;0;inc-group
IncX3;49;0;inc-group
IncY;49;0;inc-group
Acinetobacter;49;0;organism
Aeromonas;49;0;organism
Citrobacter;49;0;organism
Enterobacter;49;4;organism
Escherichia;49;0;organism
Klebsiella;49;4;organism
Leclercia;49;0;organism
Morganella;49;0;organism
Pantoea;49;0;organism
Proteus;49;0;organism
Pseudomonas;49;0;organism
Raoultella;49;0;organism
Salmonella;49;0;organism
Serratia;49;0;organism
blaCMY;23;0;beta-lactamase
blaCTX-M;23;0;beta-lactamase
blaDHA;23;0;beta-lactamase
blaFOX;23;0;beta-lactamase
blaGES;23;0;beta-lactamase
blaIMP;23;0;beta-lactamase
blaLAP;23;0;beta-lactamase
blaOXA;23;0;beta-lactamase
blaPSE;23;0;beta-lactamase
blaSHV;23;0;beta-lactamase
blaTEM;23;1;beta-lactamase
blaVEB;23;0;beta-lactamase
parA/B/M;23;0;plasmid-stability
stbA/B/C;23;0;plasmid-stability
vagC/D;23;0;plasmid-stability
psiA/B;23;0;plasmid-stability
IncA/C;23;0;inc-group
IncA/C2;23;3;inc-group
IncFIA;23;0;inc-group
IncFIB;23;0;inc-group
IncFIC;23;0;inc-group
IncFII;23;0;inc-group
IncHI1A;23;0;inc-group
IncHI1B;23;0;inc-group
IncHI2;23;0;inc-group
IncI1;23;0;inc-group
IncI2;23;0;inc-group
IncL/M;23;0;inc-group
IncN;23;0;inc-group
IncN2;23;0;inc-group
IncN3;23;0;inc-group
IncP;23;0;inc-group
IncQ1;23;0;inc-group
IncQ2;23;0;inc-group
IncR;23;0;inc-group
IncU;23;0;inc-group
IncX3;23;0;inc-group
IncY;23;0;inc-group
Acinetobacter;23;0;organism
Aeromonas;23;0;organism
Citrobacter;23;0;organism
Enterobacter;23;0;organism
Escherichia;23;0;organism
Klebsiella;23;4;organism
Leclercia;23;0;organism
Morganella;23;0;organism
Pantoea;23;0;organism
Proteus;23;0;organism
Pseudomonas;23;0;organism
Raoultella;23;0;organism
Salmonella;23;0;organism
Serratia;23;0;organism
blaCMY;40;0;beta-lactamase
blaCTX-M;40;0;beta-lactamase
blaDHA;40;0;beta-lactamase
blaFOX;40;0;beta-lactamase
blaGES;40;0;beta-lactamase
blaIMP;40;0;beta-lactamase
blaLAP;40;0;beta-lactamase
blaOXA;40;0;beta-lactamase
blaPSE;40;0;beta-lactamase
blaSHV;40;0;beta-lactamase
blaTEM;40;0;beta-lactamase
blaVEB;40;0;beta-lactamase
parA/B/M;40;0;plasmid-stability
stbA/B/C;40;0;plasmid-stability
vagC/D;40;0;plasmid-stability
psiA/B;40;2;plasmid-stability
IncA/C;40;0;inc-group
IncA/C2;40;0;inc-group
IncFIA;40;0;inc-group
IncFIB;40;3;inc-group
IncFIC;40;0;inc-group
IncFII;40;0;inc-group
IncHI1A;40;0;inc-group
IncHI1B;40;0;inc-group
IncHI2;40;0;inc-group
IncI1;40;0;inc-group
IncI2;40;0;inc-group
IncL/M;40;0;inc-group
IncN;40;0;inc-group
IncN2;40;0;inc-group
IncN3;40;0;inc-group
IncP;40;0;inc-group
IncQ1;40;0;inc-group
IncQ2;40;0;inc-group
IncR;40;0;inc-group
IncU;40;0;inc-group
IncX3;40;0;inc-group
IncY;40;0;inc-group
Acinetobacter;40;0;organism
Aeromonas;40;0;organism
Citrobacter;40;0;organism
Enterobacter;40;0;organism
Escherichia;40;0;organism
Klebsiella;40;4;organism
Leclercia;40;0;organism
Morganella;40;0;organism
Pantoea;40;0;organism
Proteus;40;0;organism
Pseudomonas;40;0;organism
Raoultella;40;0;organism
Salmonella;40;0;organism
Serratia;40;0;organism
blaCMY;66;0;beta-lactamase
blaCTX-M;66;1;beta-lactamase
blaDHA;66;0;beta-lactamase
blaFOX;66;0;beta-lactamase
blaGES;66;0;beta-lactamase
blaIMP;66;0;beta-lactamase
blaLAP;66;0;beta-lactamase
blaOXA;66;0;beta-lactamase
blaPSE;66;0;beta-lactamase
blaSHV;66;1;beta-lactamase
blaTEM;66;1;beta-lactamase
blaVEB;66;0;beta-lactamase
parA/B/M;66;0;plasmid-stability
stbA/B/C;66;0;plasmid-stability
vagC/D;66;0;plasmid-stability
psiA/B;66;2;plasmid-stability
IncA/C;66;0;inc-group
IncA/C2;66;0;inc-group
IncFIA;66;0;inc-group
IncFIB;66;0;inc-group
IncFIC;66;0;inc-group
IncFII;66;0;inc-group
IncHI1A;66;0;inc-group
IncHI1B;66;0;inc-group
IncHI2;66;0;inc-group
IncI1;66;0;inc-group
IncI2;66;0;inc-group
IncL/M;66;0;inc-group
IncN;66;0;inc-group
IncN2;66;0;inc-group
IncN3;66;0;inc-group
IncP;66;0;inc-group
IncQ1;66;0;inc-group
IncQ2;66;0;inc-group
IncR;66;0;inc-group
IncU;66;0;inc-group
IncX3;66;0;inc-group
IncY;66;0;inc-group
Acinetobacter;66;0;organism
Aeromonas;66;0;organism
Citrobacter;66;0;organism
Enterobacter;66;0;organism
Escherichia;66;0;organism
Klebsiella;66;4;organism
Leclercia;66;0;organism
Morganella;66;0;organism
Pantoea;66;0;organism
Proteus;66;0;organism
Pseudomonas;66;0;organism
Raoultella;66;0;organism
Salmonella;66;0;organism
Serratia;66;0;organism
blaCMY;33;0;beta-lactamase
blaCTX-M;33;0;beta-lactamase
blaDHA;33;0;beta-lactamase
blaFOX;33;0;beta-lactamase
blaGES;33;0;beta-lactamase
blaIMP;33;0;beta-lactamase
blaLAP;33;0;beta-lactamase
blaOXA;33;0;beta-lactamase
blaPSE;33;0;beta-lactamase
blaSHV;33;0;beta-lactamase
blaTEM;33;0;beta-lactamase
blaVEB;33;0;beta-lactamase
parA/B/M;33;0;plasmid-stability
stbA/B/C;33;0;plasmid-stability
vagC/D;33;0;plasmid-stability
psiA/B;33;2;plasmid-stability
IncA/C;33;0;inc-group
IncA/C2;33;0;inc-group
IncFIA;33;0;inc-group
IncFIB;33;3;inc-group
IncFIC;33;0;inc-group
IncFII;33;0;inc-group
IncHI1A;33;0;inc-group
IncHI1B;33;0;inc-group
IncHI2;33;0;inc-group
IncI1;33;0;inc-group
IncI2;33;0;inc-group
IncL/M;33;0;inc-group
IncN;33;0;inc-group
IncN2;33;0;inc-group
IncN3;33;0;inc-group
IncP;33;0;inc-group
IncQ1;33;0;inc-group
IncQ2;33;0;inc-group
IncR;33;0;inc-group
IncU;33;0;inc-group
IncX3;33;0;inc-group
IncY;33;0;inc-group
Acinetobacter;33;0;organism
Aeromonas;33;0;organism
Citrobacter;33;0;organism
Enterobacter;33;0;organism
Escherichia;33;0;organism
Klebsiella;33;4;organism
Leclercia;33;0;organism
Morganella;33;0;organism
Pantoea;33;0;organism
Proteus;33;0;organism
Pseudomonas;33;0;organism
Raoultella;33;0;organism
Salmonella;33;0;organism
Serratia;33;0;organism
blaCMY;15;0;beta-lactamase
blaCTX-M;15;0;beta-lactamase
blaDHA;15;0;beta-lactamase
blaFOX;15;0;beta-lactamase
blaGES;15;0;beta-lactamase
blaIMP;15;0;beta-lactamase
blaLAP;15;0;beta-lactamase
blaOXA;15;1;beta-lactamase
blaPSE;15;0;beta-lactamase
blaSHV;15;1;beta-lactamase
blaTEM;15;1;beta-lactamase
blaVEB;15;0;beta-lactamase
parA/B/M;15;0;plasmid-stability
stbA/B/C;15;0;plasmid-stability
vagC/D;15;0;plasmid-stability
psiA/B;15;2;plasmid-stability
IncA/C;15;0;inc-group
IncA/C2;15;0;inc-group
IncFIA;15;3;inc-group
IncFIB;15;0;inc-group
IncFIC;15;0;inc-group
IncFII;15;0;inc-group
IncHI1A;15;0;inc-group
IncHI1B;15;0;inc-group
IncHI2;15;0;inc-group
IncI1;15;0;inc-group
IncI2;15;0;inc-group
IncL/M;15;0;inc-group
IncN;15;3;inc-group
IncN2;15;0;inc-group
IncN3;15;0;inc-group
IncP;15;0;inc-group
IncQ1;15;0;inc-group
IncQ2;15;0;inc-group
IncR;15;0;inc-group
IncU;15;0;inc-group
IncX3;15;0;inc-group
IncY;15;0;inc-group
Acinetobacter;15;0;organism
Aeromonas;15;0;organism
Citrobacter;15;0;organism
Enterobacter;15;0;organism
Escherichia;15;0;organism
Klebsiella;15;4;organism
Leclercia;15;0;organism
Morganella;15;0;organism
Pantoea;15;0;organism
Proteus;15;0;organism
Pseudomonas;15;0;organism
Raoultella;15;0;organism
Salmonella;15;0;organism
Serratia;15;0;organism
blaCMY;102;0;beta-lactamase
blaCTX-M;102;0;beta-lactamase
blaDHA;102;0;beta-lactamase
blaFOX;102;0;beta-lactamase
blaGES;102;0;beta-lactamase
blaIMP;102;0;beta-lactamase
blaLAP;102;0;beta-lactamase
blaOXA;102;1;beta-lactamase
blaPSE;102;0;beta-lactamase
blaSHV;102;1;beta-lactamase
blaTEM;102;1;beta-lactamase
blaVEB;102;0;beta-lactamase
parA/B/M;102;0;plasmid-stability
stbA/B/C;102;0;plasmid-stability
vagC/D;102;0;plasmid-stability
psiA/B;102;0;plasmid-stability
IncA/C;102;0;inc-group
IncA/C2;102;0;inc-group
IncFIA;102;0;inc-group
IncFIB;102;0;inc-group
IncFIC;102;0;inc-group
IncFII;102;0;inc-group
IncHI1A;102;0;inc-group
IncHI1B;102;0;inc-group
IncHI2;102;0;inc-group
IncI1;102;0;inc-group
IncI2;102;0;inc-group
IncL/M;102;3;inc-group
IncN;102;0;inc-group
IncN2;102;0;inc-group
IncN3;102;0;inc-group
IncP;102;0;inc-group
IncQ1;102;0;inc-group
IncQ2;102;0;inc-group
IncR;102;0;inc-group
IncU;102;0;inc-group
IncX3;102;0;inc-group
IncY;102;0;inc-group
Acinetobacter;102;0;organism
Aeromonas;102;0;organism
Citrobacter;102;0;organism
Enterobacter;102;4;organism
Escherichia;102;0;organism
Klebsiella;102;4;organism
Leclercia;102;0;organism
Morganella;102;0;organism
Pantoea;102;0;organism
Proteus;102;0;organism
Pseudomonas;102;0;organism
Raoultella;102;0;organism
Salmonella;102;0;organism
Serratia;102;4;organism
blaCMY;32;0;beta-lactamase
blaCTX-M;32;0;beta-lactamase
blaDHA;32;0;beta-lactamase
blaFOX;32;0;beta-lactamase
blaGES;32;0;beta-lactamase
blaIMP;32;0;beta-lactamase
blaLAP;32;0;beta-lactamase
blaOXA;32;0;beta-lactamase
blaPSE;32;0;beta-lactamase
blaSHV;32;0;beta-lactamase
blaTEM;32;0;beta-lactamase
blaVEB;32;0;beta-lactamase
parA/B/M;32;0;plasmid-stability
stbA/B/C;32;0;plasmid-stability
vagC/D;32;0;plasmid-stability
psiA/B;32;0;plasmid-stability
IncA/C;32;0;inc-group
IncA/C2;32;0;inc-group
IncFIA;32;0;inc-group
IncFIB;32;0;inc-group
IncFIC;32;0;inc-group
IncFII;32;0;inc-group
IncHI1A;32;0;inc-group
IncHI1B;32;0;inc-group
IncHI2;32;0;inc-group
IncI1;32;0;inc-group
IncI2;32;0;inc-group
IncL/M;32;0;inc-group
IncN;32;3;inc-group
IncN2;32;0;inc-group
IncN3;32;0;inc-group
IncP;32;0;inc-group
IncQ1;32;0;inc-group
IncQ2;32;0;inc-group
IncR;32;0;inc-group
IncU;32;0;inc-group
IncX3;32;0;inc-group
IncY;32;0;inc-group
Acinetobacter;32;0;organism
Aeromonas;32;0;organism
Citrobacter;32;0;organism
Enterobacter;32;4;organism
Escherichia;32;0;organism
Klebsiella;32;0;organism
Leclercia;32;0;organism
Morganella;32;0;organism
Pantoea;32;0;organism
Proteus;32;0;organism
Pseudomonas;32;0;organism
Raoultella;32;0;organism
Salmonella;32;0;organism
Serratia;32;0;organism
blaCMY;109;0;beta-lactamase
blaCTX-M;109;0;beta-lactamase
blaDHA;109;0;beta-lactamase
blaFOX;109;0;beta-lactamase
blaGES;109;0;beta-lactamase
blaIMP;109;0;beta-lactamase
blaLAP;109;0;beta-lactamase
blaOXA;109;0;beta-lactamase
blaPSE;109;0;beta-lactamase
blaSHV;109;0;beta-lactamase
blaTEM;109;0;beta-lactamase
blaVEB;109;0;beta-lactamase
parA/B/M;109;0;plasmid-stability
stbA/B/C;109;0;plasmid-stability
vagC/D;109;0;plasmid-stability
psiA/B;109;0;plasmid-stability
IncA/C;109;0;inc-group
IncA/C2;109;0;inc-group
IncFIA;109;0;inc-group
IncFIB;109;0;inc-group
IncFIC;109;0;inc-group
IncFII;109;0;inc-group
IncHI1A;109;0;inc-group
IncHI1B;109;0;inc-group
IncHI2;109;0;inc-group
IncI1;109;0;inc-group
IncI2;109;0;inc-group
IncL/M;109;0;inc-group
IncN;109;0;inc-group
IncN2;109;0;inc-group
IncN3;109;0;inc-group
IncP;109;0;inc-group
IncQ1;109;0;inc-group
IncQ2;109;0;inc-group
IncR;109;0;inc-group
IncU;109;0;inc-group
IncX3;109;0;inc-group
IncY;109;0;inc-group
Acinetobacter;109;0;organism
Aeromonas;109;0;organism
Citrobacter;109;0;organism
Enterobacter;109;0;organism
Escherichia;109;4;organism
Klebsiella;109;0;organism
Leclercia;109;0;organism
Morganella;109;0;organism
Pantoea;109;0;organism
Proteus;109;0;organism
Pseudomonas;109;0;organism
Raoultella;109;0;organism
Salmonella;109;0;organism
Serratia;109;0;organism
blaCMY;106;0;beta-lactamase
blaCTX-M;106;0;beta-lactamase
blaDHA;106;0;beta-lactamase
blaFOX;106;0;beta-lactamase
blaGES;106;0;beta-lactamase
blaIMP;106;0;beta-lactamase
blaLAP;106;0;beta-lactamase
blaOXA;106;0;beta-lactamase
blaPSE;106;0;beta-lactamase
blaSHV;106;0;beta-lactamase
blaTEM;106;0;beta-lactamase
blaVEB;106;0;beta-lactamase
parA/B/M;106;0;plasmid-stability
stbA/B/C;106;0;plasmid-stability
vagC/D;106;0;plasmid-stability
psiA/B;106;0;plasmid-stability
IncA/C;106;0;inc-group
IncA/C2;106;0;inc-group
IncFIA;106;0;inc-group
IncFIB;106;0;inc-group
IncFIC;106;0;inc-group
IncFII;106;0;inc-group
IncHI1A;106;0;inc-group
IncHI1B;106;0;inc-group
IncHI2;106;0;inc-group
IncI1;106;0;inc-group
IncI2;106;0;inc-group
IncL/M;106;0;inc-group
IncN;106;0;inc-group
IncN2;106;3;inc-group
IncN3;106;3;inc-group
IncP;106;0;inc-group
IncQ1;106;0;inc-group
IncQ2;106;0;inc-group
IncR;106;0;inc-group
IncU;106;0;inc-group
IncX3;106;0;inc-group
IncY;106;0;inc-group
Acinetobacter;106;0;organism
Aeromonas;106;0;organism
Citrobacter;106;0;organism
Enterobacter;106;0;organism
Escherichia;106;4;organism
Klebsiella;106;0;organism
Leclercia;106;0;organism
Morganella;106;0;organism
Pantoea;106;0;organism
Proteus;106;0;organism
Pseudomonas;106;0;organism
Raoultella;106;0;organism
Salmonella;106;0;organism
Serratia;106;0;organism
blaCMY;107;0;beta-lactamase
blaCTX-M;107;0;beta-lactamase
blaDHA;107;0;beta-lactamase
blaFOX;107;0;beta-lactamase
blaGES;107;0;beta-lactamase
blaIMP;107;0;beta-lactamase
blaLAP;107;0;beta-lactamase
blaOXA;107;1;beta-lactamase
blaPSE;107;0;beta-lactamase
blaSHV;107;0;beta-lactamase
blaTEM;107;1;beta-lactamase
blaVEB;107;0;beta-lactamase
parA/B/M;107;0;plasmid-stability
stbA/B/C;107;0;plasmid-stability
vagC/D;107;0;plasmid-stability
psiA/B;107;0;plasmid-stability
IncA/C;107;0;inc-group
IncA/C2;107;0;inc-group
IncFIA;107;0;inc-group
IncFIB;107;0;inc-group
IncFIC;107;0;inc-group
IncFII;107;0;inc-group
IncHI1A;107;0;inc-group
IncHI1B;107;0;inc-group
IncHI2;107;0;inc-group
IncI1;107;0;inc-group
IncI2;107;0;inc-group
IncL/M;107;3;inc-group
IncN;107;0;inc-group
IncN2;107;0;inc-group
IncN3;107;0;inc-group
IncP;107;0;inc-group
IncQ1;107;0;inc-group
IncQ2;107;0;inc-group
IncR;107;0;inc-group
IncU;107;0;inc-group
IncX3;107;0;inc-group
IncY;107;0;inc-group
Acinetobacter;107;0;organism
Aeromonas;107;0;organism
Citrobacter;107;4;organism
Enterobacter;107;0;organism
Escherichia;107;0;organism
Klebsiella;107;0;organism
Leclercia;107;0;organism
Morganella;107;0;organism
Pantoea;107;0;organism
Proteus;107;0;organism
Pseudomonas;107;0;organism
Raoultella;107;0;organism
Salmonella;107;0;organism
Serratia;107;0;organism
blaCMY;18;0;beta-lactamase
blaCTX-M;18;0;beta-lactamase
blaDHA;18;0;beta-lactamase
blaFOX;18;0;beta-lactamase
blaGES;18;0;beta-lactamase
blaIMP;18;0;beta-lactamase
blaLAP;18;0;beta-lactamase
blaOXA;18;0;beta-lactamase
blaPSE;18;0;beta-lactamase
blaSHV;18;0;beta-lactamase
blaTEM;18;0;beta-lactamase
blaVEB;18;0;beta-lactamase
parA/B/M;18;0;plasmid-stability
stbA/B/C;18;0;plasmid-stability
vagC/D;18;0;plasmid-stability
psiA/B;18;0;plasmid-stability
IncA/C;18;0;inc-group
IncA/C2;18;0;inc-group
IncFIA;18;0;inc-group
IncFIB;18;0;inc-group
IncFIC;18;0;inc-group
IncFII;18;0;inc-group
IncHI1A;18;0;inc-group
IncHI1B;18;0;inc-group
IncHI2;18;0;inc-group
IncI1;18;0;inc-group
IncI2;18;0;inc-group
IncL/M;18;0;inc-group
IncN;18;0;inc-group
IncN2;18;0;inc-group
IncN3;18;0;inc-group
IncP;18;0;inc-group
IncQ1;18;0;inc-group
IncQ2;18;0;inc-group
IncR;18;0;inc-group
IncU;18;0;inc-group
IncX3;18;0;inc-group
IncY;18;0;inc-group
Acinetobacter;18;0;organism
Aeromonas;18;0;organism
Citrobacter;18;4;organism
Enterobacter;18;0;organism
Escherichia;18;0;organism
Klebsiella;18;0;organism
Leclercia;18;0;organism
Morganella;18;0;organism
Pantoea;18;0;organism
Proteus;18;0;organism
Pseudomonas;18;0;organism
Raoultella;18;0;organism
Salmonella;18;0;organism
Serratia;18;0;organism
blaCMY;142;0;beta-lactamase
blaCTX-M;142;0;beta-lactamase
blaDHA;142;0;beta-lactamase
blaFOX;142;0;beta-lactamase
blaGES;142;0;beta-lactamase
blaIMP;142;0;beta-lactamase
blaLAP;142;0;beta-lactamase
blaOXA;142;0;beta-lactamase
blaPSE;142;0;beta-lactamase
blaSHV;142;0;beta-lactamase
blaTEM;142;1;beta-lactamase
blaVEB;142;0;beta-lactamase
parA/B/M;142;0;plasmid-stability
stbA/B/C;142;0;plasmid-stability
vagC/D;142;0;plasmid-stability
psiA/B;142;0;plasmid-stability
IncA/C;142;0;inc-group
IncA/C2;142;0;inc-group
IncFIA;142;0;inc-group
IncFIB;142;0;inc-group
IncFIC;142;0;inc-group
IncFII;142;0;inc-group
IncHI1A;142;0;inc-group
IncHI1B;142;0;inc-group
IncHI2;142;0;inc-group
IncI1;142;0;inc-group
IncI2;142;0;inc-group
IncL/M;142;0;inc-group
IncN;142;0;inc-group
IncN2;142;0;inc-group
IncN3;142;0;inc-group
IncP;142;0;inc-group
IncQ1;142;0;inc-group
IncQ2;142;0;inc-group
IncR;142;0;inc-group
IncU;142;0;inc-group
IncX3;142;0;inc-group
IncY;142;0;inc-group
Acinetobacter;142;0;organism
Aeromonas;142;4;organism
Citrobacter;142;0;organism
Enterobacter;142;0;organism
Escherichia;142;0;organism
Klebsiella;142;0;organism
Leclercia;142;0;organism
Morganella;142;0;organism
Pantoea;142;0;organism
Proteus;142;0;organism
Pseudomonas;142;0;organism
Raoultella;142;0;organism
Salmonella;142;0;organism
Serratia;142;0;organism
blaCMY;29;0;beta-lactamase
blaCTX-M;29;0;beta-lactamase
blaDHA;29;0;beta-lactamase
blaFOX;29;1;beta-lactamase
blaGES;29;0;beta-lactamase
blaIMP;29;0;beta-lactamase
blaLAP;29;0;beta-lactamase
blaOXA;29;0;beta-lactamase
blaPSE;29;1;beta-lactamase
blaSHV;29;0;beta-lactamase
blaTEM;29;0;beta-lactamase
blaVEB;29;0;beta-lactamase
parA/B/M;29;0;plasmid-stability
stbA/B/C;29;0;plasmid-stability
vagC/D;29;0;plasmid-stability
psiA/B;29;0;plasmid-stability
IncA/C;29;0;inc-group
IncA/C2;29;3;inc-group
IncFIA;29;0;inc-group
IncFIB;29;0;inc-group
IncFIC;29;0;inc-group
IncFII;29;0;inc-group
IncHI1A;29;0;inc-group
IncHI1B;29;0;inc-group
IncHI2;29;0;inc-group
IncI1;29;0;inc-group
IncI2;29;0;inc-group
IncL/M;29;0;inc-group
IncN;29;0;inc-group
IncN2;29;0;inc-group
IncN3;29;0;inc-group
IncP;29;0;inc-group
IncQ1;29;0;inc-group
IncQ2;29;0;inc-group
IncR;29;0;inc-group
IncU;29;0;inc-group
IncX3;29;0;inc-group
IncY;29;0;inc-group
Acinetobacter;29;0;organism
Aeromonas;29;4;organism
Citrobacter;29;0;organism
Enterobacter;29;0;organism
Escherichia;29;0;organism
Klebsiella;29;0;organism
Leclercia;29;0;organism
Morganella;29;0;organism
Pantoea;29;0;organism
Proteus;29;0;organism
Pseudomonas;29;0;organism
Raoultella;29;0;organism
Salmonella;29;0;organism
Serratia;29;0;organism
blaCMY;133;0;beta-lactamase
blaCTX-M;133;0;beta-lactamase
blaDHA;133;0;beta-lactamase
blaFOX;133;0;beta-lactamase
blaGES;133;0;beta-lactamase
blaIMP;133;0;beta-lactamase
blaLAP;133;0;beta-lactamase
blaOXA;133;0;beta-lactamase
blaPSE;133;0;beta-lactamase
blaSHV;133;0;beta-lactamase
blaTEM;133;0;beta-lactamase
blaVEB;133;0;beta-lactamase
parA/B/M;133;0;plasmid-stability
stbA/B/C;133;0;plasmid-stability
vagC/D;133;0;plasmid-stability
psiA/B;133;0;plasmid-stability
IncA/C;133;0;inc-group
IncA/C2;133;0;inc-group
IncFIA;133;0;inc-group
IncFIB;133;0;inc-group
IncFIC;133;0;inc-group
IncFII;133;0;inc-group
IncHI1A;133;0;inc-group
IncHI1B;133;0;inc-group
IncHI2;133;0;inc-group
IncI1;133;0;inc-group
IncI2;133;0;inc-group
IncL/M;133;0;inc-group
IncN;133;0;inc-group
IncN2;133;0;inc-group
IncN3;133;0;inc-group
IncP;133;0;inc-group
IncQ1;133;0;inc-group
IncQ2;133;0;inc-group
IncR;133;0;inc-group
IncU;133;3;inc-group
IncX3;133;0;inc-group
IncY;133;0;inc-group
Acinetobacter;133;0;organism
Aeromonas;133;4;organism
Citrobacter;133;0;organism
Enterobacter;133;0;organism
Escherichia;133;0;organism
Klebsiella;133;0;organism
Leclercia;133;0;organism
Morganella;133;0;organism
Pantoea;133;0;organism
Proteus;133;0;organism
Pseudomonas;133;0;organism
Raoultella;133;0;organism
Salmonella;133;0;organism
Serratia;133;0;organism
blaCMY;108;0;beta-lactamase
blaCTX-M;108;0;beta-lactamase
blaDHA;108;0;beta-lactamase
blaFOX;108;0;beta-lactamase
blaGES;108;0;beta-lactamase
blaIMP;108;0;beta-lactamase
blaLAP;108;0;beta-lactamase
blaOXA;108;1;beta-lactamase
blaPSE;108;0;beta-lactamase
blaSHV;108;0;beta-lactamase
blaTEM;108;0;beta-lactamase
blaVEB;108;0;beta-lactamase
parA/B/M;108;0;plasmid-stability
stbA/B/C;108;0;plasmid-stability
vagC/D;108;0;plasmid-stability
psiA/B;108;0;plasmid-stability
IncA/C;108;0;inc-group
IncA/C2;108;0;inc-group
IncFIA;108;0;inc-group
IncFIB;108;0;inc-group
IncFIC;108;0;inc-group
IncFII;108;0;inc-group
IncHI1A;108;0;inc-group
IncHI1B;108;0;inc-group
IncHI2;108;0;inc-group
IncI1;108;0;inc-group
IncI2;108;0;inc-group
IncL/M;108;0;inc-group
IncN;108;0;inc-group
IncN2;108;0;inc-group
IncN3;108;0;inc-group
IncP;108;0;inc-group
IncQ1;108;0;inc-group
IncQ2;108;0;inc-group
IncR;108;0;inc-group
IncU;108;0;inc-group
IncX3;108;0;inc-group
IncY;108;0;inc-group
Acinetobacter;108;0;organism
Aeromonas;108;4;organism
Citrobacter;108;0;organism
Enterobacter;108;0;organism
Escherichia;108;0;organism
Klebsiella;108;0;organism
Leclercia;108;0;organism
Morganella;108;0;organism
Pantoea;108;0;organism
Proteus;108;0;organism
Pseudomonas;108;0;organism
Raoultella;108;0;organism
Salmonella;108;0;organism
Serratia;108;0;organism
blaCMY;122;0;beta-lactamase
blaCTX-M;122;0;beta-lactamase
blaDHA;122;0;beta-lactamase
blaFOX;122;0;beta-lactamase
blaGES;122;0;beta-lactamase
blaIMP;122;0;beta-lactamase
blaLAP;122;0;beta-lactamase
blaOXA;122;1;beta-lactamase
blaPSE;122;0;beta-lactamase
blaSHV;122;0;beta-lactamase
blaTEM;122;1;beta-lactamase
blaVEB;122;0;beta-lactamase
parA/B/M;122;0;plasmid-stability
stbA/B/C;122;0;plasmid-stability
vagC/D;122;0;plasmid-stability
psiA/B;122;0;plasmid-stability
IncA/C;122;0;inc-group
IncA/C2;122;0;inc-group
IncFIA;122;0;inc-group
IncFIB;122;0;inc-group
IncFIC;122;0;inc-group
IncFII;122;0;inc-group
IncHI1A;122;0;inc-group
IncHI1B;122;0;inc-group
IncHI2;122;0;inc-group
IncI1;122;0;inc-group
IncI2;122;0;inc-group
IncL/M;122;0;inc-group
IncN;122;3;inc-group
IncN2;122;0;inc-group
IncN3;122;0;inc-group
IncP;122;0;inc-group
IncQ1;122;0;inc-group
IncQ2;122;0;inc-group
IncR;122;0;inc-group
IncU;122;0;inc-group
IncX3;122;0;inc-group
